"User Name","Comment Date","Full Comment"
"majorthomecho","June 2001"," I really don't know what a good ad is and what a bad ad is. I just know what I like and I don't like.I really like the Mazda Zoom Zoom ads. I like the music and the kid is cute. Not really a fan of the cars though. I find them lacking in styling.I really hate the ads for the car I own which is the Toyota Echo. Number one there are not enough of them and number two, the ones they do have are lame. For example, shaking your tail at a gas station (and the people filling up there). Come on.Ads should inspire us or should make us feel something. Should make us remember the product. "
"ineto6","June 2001"," I saw an ad last night that I thought was a Porsche 911 - it turned out to be a commercial for Applied Materials - argghhhh, they got my initial attention. "
"bdreggors","June 2001"," You mean you don't shake your groove thang at gas customers?? ;-)I really wish there would be some more Bonneville ads; I'd like to see my car in action!The ""New Q"" commercials are getting on my nerves, too...especially that avant-guarde Eurotrash guy telling traffic to yield and lights to turn green.Oh, and does anyone wonder why Cadillac changed the ""Power of &"" campaign? Its becuase the amphersand (&) is completely foreign in some other countries. More like ""The Power of ?"". "
"jkidd2","June 2001"," Yeah, I agree on the new ""Q"" commercial...similar to the Acura campaign...I hate all those ""aren't we beautiful, rich and sophisticated?"" type commercials....show me the car....not ""the lifestyle""! "
"ripinrocket","June 2001"," The TL TYpe S commercials are pretty good with the guy zooming up to Maine from New York for lunch. Alot of VW ads are really good. -Jetta commercial where the guy is reading the owner's manual than goes into his house and yanks his wife out to show her that the windows roll down from the outside is funny! -The one where the guy parks his VW outside of a supermarket and then a cart starts rolling towards his car and he comes out lunging and knocking over the cart is hilarious. All of the New Beetle ads I hate though. Advertising stupid colors like Plutonium this, and Uranium this, and Kryptonite that. "
"majorthomecho","June 2001"," I don't shake my groove thang at anyone, much less gas customers. ; ) "
"bdreggors","June 2001"," My periodic table must be out-of- date because I don't see 'Turbonium' on there at all! :-) "
"ripinrocket","June 2001"," That's alot of made up names from me.hehe. "
"ravvie4me","June 2001"," First of all, those MDX spots showing that hideous beast going off road. Stupid, rediculous, and a hoax all at the same time! The Honda commercial with the ""breath in, breath out (repeated a couple of times), now THAT'S low emissions baby!"" while showing an Accord driving through a field of flowers. Ya, so what, everything else is these days (low emissions)!And what about the new Pathfinder ""not that you would but you could"" ad with a bull fighter holding a red flag from inside the Pathfinder while driving around the ring? I think Nissan just gave up... "
"bdreggors","June 2001"," Yeah...I agree about that. The polo one was cute for a while, but it got tired. All those Nissan commercials strike me as really lame, especially the ones with the chief designer. He ain't Lee Iacocca and he'll never be!BTW: New Axiom commercial where Volvo Cross-Country owners back into Joe Isuzu. Pretty funny if you see it! "
"chevytruck_fan","June 2001"," these stupid BMW film things completely suck, man they a annoying. "
"hiwaysanity","June 2001"," you say that about anything to do with BMW. "
"navy4","June 2001"," You did say a ""periodic"" table. When was the last time it was issued? "
"chevytruck_fan","June 2001"," you like watching a commercial based on a small webcast poorly made movie? I have said something good of BMW at some point I'm shure, oh yeah they are a smart company cause they use GM trannies lol "
"tj_610","June 2001"," I agree with ripinrocket above, the Mitsubishi ads rock. ""Start the commotion!"" Doesn't make me want an Eclipse, but it does make me want to dance. BTW, that song is by a group called the Wiseguys, I think.Other good ads? Well, I admit to a guilty pleasure. I really liked the first Kia commercial with the guy admiring his own car...you know, ""It is, isn't it?"" But it got old really fast, and the 2nd one at a wedding is annoying. Going back a couple of years, the Nissan ad with GI Joe picking up Barbie at the townhouse, with an aghast Ken left in the dust, all with Van Halen rocking--now THAT was a car ad!How about the ad for the Mercedes ML55, with 5 guys all shoving back in a huge sling shot? Liked that, too.One of the coolest ever, but I can't remember which car (I guess that's makes the ad a failure), is the one where you are constantly changing perspective. You are on a train, watching the car, then you're in the car, then you're part of a model train set -- you know which one I mean? Was that the Olds Intrigue?OK, my least favorites. That initial Infiniti guy--he needed to be smacked. I am REALLY sick of the Chevy commercial (Tahoe?) with the models in Alaska or somewhere carrying around the removable seats. Give me a break. The Nissan Frontier -- kicks gluteus maximus? Get that overgrown Tonka piece of crap out of here!!! BTW, I agree that one of history's most laughable ads was the sexy portrayal of the guy in the Camry. What really topped it off was the guys expression at the end. ""Yeah, I deal with this every day. Ho Hum."" "
"fischda","June 2001"," I really like the Mitsubishi radio campaign with the gruff-voiced telemarketer who makes ""wakeup calls"" to unsuspecting potential Mitsu buyers! He's funny!And while I've digressed to radio, I know they're not car ads, but those Budweiser ""Real American Heros"" ads are the best out there!! "
"ineto6","June 2001"," tj_610 - it was a Lincoln LS commercialI like the new Q45 ad where the guy drives backward and using his rear camera. "
"lancerfixer","June 2001"," Agreed about the Bud ads. My personal favorites are ""Mr. Giant Foam Finger Maker"" and ""Mr. Bass Plaque Maker."" I'm actually kinda glad that Bud is such a bad beer...in order to sell it, they've made some of the best advertising ever. "
"tincup47","June 2001"," BMW's use ZF automatic transmissions "
"ripinrocket","June 2001"," tincup47,The BMW 328i & 528i use GM designed & built automatic transmissions. And I believe the 323's 2.5L was mated to a GM automatic also. "
"tincup47","June 2001"," "
"robertr","June 2001"," The one with the guy driving a Lexus showing a close-up of him manually shifting his automatic transmission and then getting out of the car at the red light, bending over and panting! This is bound to sell a lot of Lexi to real driving enthusiasts (sarcasm). "
"ineto6","June 2001"," Interesting one - Nissan Xterra with Jimi Hendrix in the background. "
"fischda","June 2001"," ineto6 - Good action and film effects, but the music is actually Stevie Ray Vaughn covering Jimi's VooDoo Chile.lancerfixer - Mr. Bowling Shoe Giver Outer, Mr. Wrecking Ball Operator... "
"chevytruck_fan","June 2001"," lol they are playing 30 year old music trying to appeal to the young people, maybe they can play some horrible music with a lot of swear words and have some women dancing around, then they could really sell to the young people. "
