"User Name","Comment Date","Full Comment"
"rickabt","October 2000"," These ads upset me, too, because they are trying to create an image for Mitsubishi that absolutely doesn't exist. Advertisers try to create feeding frenzies out of pure dust ... but most attempts turn out like the Gap/Old Navy's drawstring pants; go to any clearance rack and you'll see a ton of them.""The fastest growing car company""? It's not hard to achieve that when you consider that their sales levels were so low just years ago ... an increase of 50,000 sales would result in an incredible percentage of sales growth if your an automotive also-ran. "
"wonderwall","October 2000"," i agree totally. i find the most annoying to be the ones where the guy is at the gym and they announce something to the effect of ""there's a grey minivan outside with it's lights on."" this is a commercial for the mitsubishi suv. i never have understood why people perceive the suv to be more hip & socially acceptable than a minivan. i guess i am totally out of the loop. "
"rassom1","October 2000"," The stupid Toyota commercials in French and Spanish?Give me a break!!!! "
"rickabt","October 2000"," It just so happens that Mitsubishi is one of the few manufacturers that does not make a minivan in America. On the world market, however, Mitsubishi is as ""guilty"" as anybody for the proliferation of six-passenger boxy compact family shuttles across England's A38. "
"rickabt","October 2000"," That's what I would call ""having it both ways."" "
"crkeehn","October 2000"," that lauds luxury features like a steering wheel, engine and brakes.By the way, sorry about the scribbling of 159. When i saw the billboard again this morning, I realize that I had made a mistake in quoting Nissan. "
"rickabt","October 2000"," The latest Pontiac Bonneville commercials touts the new ""Magnasteer"" system as the perfect compliment to a car already suited for espionage. Apparently, ""Magnasteer"" is so precise that the car can ""outhandle itself.""Outhandle itself? Handling too good for its own good? That sounds like a disaster on a mountain pass, doesn't it?What I wanna know is when the getaway driver presses the button which changes the color of his Bonneville from black to silver, how much is that option, and how come I can't find the option code here in Edmunds? "
"checkme","November 2000"," A friend's father is a engineer for NASA; he works on the Space Shuttle program. It is very, very disconcerting to hear him pronounce vehicle as ""ve-HICK-el""...I didn't care for the GM commercials with the children's toy at first (what is that thing called? A View-Master?) but they are really starting to grow on me. "
"carnut4","November 2000"," since I was a kid, watching all the radical new car announcements every fall. Here we have commercials for the Subaru Outback and Chevy Suburban identical to the 2000 versions, and identical cars. Just run 'em another year I guess...heck they all look the same anyway. "
"haspelbein","November 2000"," ...picking up on some older posts in this thread. I used to drive a Ford Tempo during my 'early years'. The car was ugly, but practical and reliable. I loved it. Now when I see the Galant commercial where the Tempo is used as the 'absolutely uncool' car. It almost feels to me like somebody is making fun of a good friend of mine who is not so good looking.Maybe I'm too emotional about this, but you won't find my buying a Galant any time soon. "
"amora","November 2000"," I find the commercial for the MAXIMA ridiculousin the extreme, WHO IN THE HELL DRIVES SPORTSSEDANS at high speed in the desert?? If theywould show the car commercials in every daydriving ie...stuck in horrific and dastardlybumper to bumper, stop-n-go ala los angelesfreeways at 4:00 in the afternoon and how muchfun you can have driving one, then maybe i willrespect the advertisers. TO THE ADVERTISING GENIUSES: STOP THIS FORM OF ADVERTISING IMMEDIATELY AND SHOW USDOWN TO EARTH EVERYDAY CONDITIONS.... "
"amora","November 2000"," Uh err, the background music is fine....leave it "
"gladichecked","December 2000"," are aiming at the gen-x audience...they do have good background music.Was watching Craig Kilbourn the other night and during ""In The News"" he said he couldn't get this song out of his head...""zoom zoom zoom"". ;^) "
"haspelbein","December 2000"," I don't think there has been anything as pervasive and annoying since the Purina commercials. ('Meow, meows, meow, meow...') "
"gladichecked","December 2000"," Many commercials like that can be annoying, but very effective. It gets in your head and you can't get it out...lol. My condolences on the loss of your Miata. I would like to test drive an 01 with the 15 extra ponies. Have you heard about the 01 special edition Protege MPS coming out in April. It will have a 2.0L 150hp engine pulling it, larger wheel base (17"" or 18""...I can't remember), stiffer suspension, mp3 player, etc. There is a link with pictures in the Protege forum if you want to take a look. "
"Sylvia","January 2001"," My 6mo. old daughter loves the Zoom zoom commercial. Only problem is it gets you singing the stupid jingle all day. Doh! I can't get it out of my head! "
"scotian","January 2001"," I'm not sure if this one has been covered here yet, but there's an ad for a minivan that has several pathetic wide-eyed kids asking you, their parent, if you would do things for them, like ""Would you run into a burning building for me?"", a couple more things you wouldn't ever want to do unless it was to save your kid, and then the final horrific thing: ""Would you buy a minivan?""What were they thinking, comparing buying their product with running into a burning building? "
"ludacris","January 2001"," LIKE1. Nissan Maxima commercials, my parents own one : ) But i like the commercials, theyre simple, upbeat and not cheesy. i also think notes made throughout the ad (""cars like it:0"") are smart and true.2. i like the jetta commercial with the guy callin his wife to check out how all the windows can go down if you turn the key..lol its really funny, i can also sorta see myself doing that : )3. the ford escape commercial with activites like ""BIKER"" popping up from a persons real job like business marketing expert or sumthing. 4. the cartoony mercedes C class commercial, actually i like most of the recent benz ads.5. UNIVERSAL CITY NISSAN, that ad is damn funny. its only on power 106 a rap/r&b radio station in LA. the ad just has one of the most loved DJs ive ever heard of ""Big Boy"" rappin and singing with other guys in a real catchy style. at school ive heard more than 10 people singing that song and everyone just laughin along..very effective6. the mistsubishi commericals that tell you ""time for a new car"", i just find them really funny and entertaining.7. the kia commecial where theyre making fun of the Florida ""chad problem"". then they say how theyve been having a chad problem too..next they show 3 old ladies counting votes and then a guy named chad blasts through the door and starts acting like a weird [non-permissible content removed]. it sound stupid, but thats hte reason its funny to me.DISLIKE1. BMW, their ads are too serious and boring..but they werent aimed at my age group, i think?2. pontiac commercials, especially the grand am going thru this metal world. i find that commercial really stuipd, but the musics good.3. all dodge commercials suck, ive seen enough of the red dodge/white background thing.4. im too sexy camry, this has been mentioned in this board before and needs no more explanation lol "
